,lat,minPrimary_transitTime,min_dis,remaining_lease,DBSS,Improved,Model A,New Generation,Type S1,Type S2,2 ROOM,01 TO 03,04 TO 06,16 TO 18,19 TO 21,22 TO 24,25 TO 27,28 TO 30,31 TO 33,34 TO 36,37 TO 39,40 TO 42,43 TO 45,BISHAN,BUKIT MERAH,CENTRAL AREA,CHOA CHU KANG,CLEMENTI,JURONG WEST,KALLANG/WHAMPOA,QUEENSTOWN,WOODLANDS,YISHUN,resale_price_per_sqm
3043,1.39634901076212,379.0,0.0021883515107574,77.08333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5735.294117647059
3044,1.38209501456331,554.0,0.0090733340374048,80.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5163.636363636364
3045,1.34800834174247,904.0,0.0051735265296586,60.66666666666666,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6266.666666666667
3046,1.28142824815036,834.0,0.0106781568521363,93.58333333333331,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8152.173913043478
3047,1.36101765642805,996.0,0.0107129437070056,55.083333333333336,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5588.235294117647
3048,1.43450592896688,457.0,0.0095631839384427,91.58333333333331,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5669.642857142857
3049,1.28152280420004,963.0,0.005899821927033,88.58333333333333,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,10638.297872340425
3050,1.4438005069825,1280.0,0.0065759183950213,94.58333333333331,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6075.268817204301
3051,1.38436210947006,593.0,0.0009012151339607,77.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5148.514851485149
3052,1.34133284361425,725.0,0.0036307188459959,76.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6162.790697674419
3053,1.35650868784233,730.0,0.0076333737771946,60.91666666666666,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5185.185185185185
3054,1.38078152626664,359.0,0.0007828032655091,69.5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4326.923076923077
3055,1.34814760717489,558.0,0.0018853587878532,64.83333333333333,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6973.451327433629
3056,1.33830690836287,774.0,0.0032824167021589,94.33333333333331,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11470.588235294117
3057,1.30267023304987,499.0,0.0182095795473664,52.16666666666666,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6321.83908045977
3058,1.35670606456443,238.0,0.0100777065843526,73.58333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5582.52427184466
3059,1.35657751681143,653.0,0.001500729974175,63.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5614.754098360656
3060,1.4146948005698,1002.0,0.0048049046340735,63.75,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4711.538461538462
3061,1.42590713399828,998.0,0.0136535126313566,64.16666666666667,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4375.0
3062,1.44637013931729,1319.0,0.0118416970417595,93.58333333333331,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5951.327433628318
3063,1.37579021565855,1143.0,0.0059337869019656,69.41666666666667,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5310.3448275862065
3064,1.38158208102128,506.0,0.0016595957160274,56.583333333333336,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5384.615384615385
3065,1.32422492999064,590.0,0.007306427305715,54.25,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5326.086956521739
3066,1.42061127062467,425.0,0.0097257019365896,94.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6328.571428571428
3067,1.43736870010289,1071.0,0.0056107464379315,71.08333333333333,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4850.746268656716
3068,1.30452210196584,296.0,0.0165554490331038,50.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5921.0526315789475
3069,1.38900200354175,475.0,0.0039841293501944,79.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4732.142857142857
3070,1.40302713233008,240.0,0.0023819936251424,93.91666666666669,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7185.840707964602
3071,1.30120035372775,786.0,0.0013745221314118,84.16666666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,10517.644444444444
3072,1.37093324079314,846.0,0.0025219852951649,94.83333333333331,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11439.529411764706
3073,1.35191995209035,598.0,0.0049731619492206,63.583333333333336,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5300.0
3074,1.37816186090289,719.0,0.0055118321276902,68.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5358.490566037736
3075,1.40076049275572,1047.0,0.0052163999532712,90.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6716.417910447762
3076,1.4467573459998,1605.0,0.0028108645184925,74.41666666666667,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4877.049180327869
3077,1.38924060817621,820.0,0.002533997981018,90.33333333333331,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5820.895522388059
3078,1.32487617789478,935.0,0.0077639152077295,94.16666666666669,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8548.387096774193
3079,1.42319178686724,862.0,0.0115656047959632,87.83333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6086.95652173913
3080,1.39025909742147,918.0,0.0038988913956602,91.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6268.6567164179105
3081,1.38185025770492,705.0,0.0041503260922796,64.83333333333333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4806.201550387597
3082,1.35402260344793,531.0,0.0023721165167673,61.16666666666666,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6492.537313432836
3083,1.39929966313489,920.0,0.0033961456927578,72.33333333333333,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4803.149606299213
3084,1.40667672210889,675.0,0.0033103659617172,91.58333333333331,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6411.111111111111
3085,1.40036549350585,612.0,0.0013181785884156,91.83333333333331,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6409.090909090909
3086,1.36314441622763,177.0,0.0047140390531281,63.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5561.643835616438
3087,1.40168628797854,409.0,0.001108278938361,89.16666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7035.398230088495
3088,1.39804841532732,543.0,0.0027510758802693,80.75,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5244.436363636363
3089,1.32340331604205,858.0,0.0036306357587009,53.333333333333336,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5932.203389830508
3090,1.3613425564061,940.0,0.0089352979627641,56.5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5808.823529411765
3091,1.43417410308188,1028.0,0.0066174962842679,76.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5035.4609929078015
3092,1.31663371565974,334.0,0.0022133618796256,94.41666666666669,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10404.255319148937
3093,1.38235083780012,917.0,0.002780264949356,93.75,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7228.260869565217
3094,1.35234861922854,494.0,0.0087256156386787,94.91666666666669,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6612.903225806452
3095,1.42980320697192,1012.0,0.0052366560709705,69.41666666666667,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5205.479452054795
3096,1.33312018048815,334.0,0.0025968077691367,59.91666666666666,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6554.054054054054
3097,1.32137890995417,1500.0,0.012095360797041,79.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5500.0
3098,1.3500084019244,1182.0,0.0103097212320574,61.833333333333336,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5046.341463414634
3099,1.40017361074941,972.0,0.0032299185526972,94.58333333333331,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6537.634408602151
3100,1.40396387456119,1309.0,0.00725049121638,77.58333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5083.333333333333
3101,1.43808142337938,674.0,0.0126739358136932,73.66666666666667,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4710.743801652892
3102,1.30112909158394,853.0,0.001778479955226,91.16666666666669,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9316.239316239316
3103,1.38795018771966,508.0,0.0037441971759552,76.41666666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5444.444444444444
3104,1.34679376658956,938.0,0.0092679046663441,69.5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4062.5
3105,1.43009191759022,893.0,0.0130506297525436,94.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6021.5053763440865
3106,1.34884898470825,823.0,0.0112226800084297,72.83333333333333,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4787.234042553191
3107,1.37395961943023,1043.0,0.0079285554875361,56.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5652.173913043478
3108,1.35485562982979,485.0,0.0106229455048717,91.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7010.869565217391
3109,1.36585374932576,556.0,0.0068655277598683,80.08333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5644.444444444444
3110,1.34183055675235,654.0,0.0054718732775285,57.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4844.923076923077
3111,1.42790632290388,1041.0,0.0047344234459241,71.83333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4557.35294117647
3112,1.34660733553492,359.0,0.0090287748509105,60.583333333333336,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4640.776699029127
3113,1.3966048607668,258.0,0.0006702047238213,78.91666666666667,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5611.764705882353
3114,1.30869473784381,1096.0,0.0060931985140353,93.91666666666669,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,10752.68817204301
3115,1.45251383070644,864.0,0.0034119731394047,80.08333333333333,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5000.0
3116,1.34830327385557,605.0,0.0063992355611608,64.58333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5605.7692307692305
3117,1.38590156781199,437.0,0.0057285910119251,94.66666666666669,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5645.1612903225805
3118,1.43122983753347,513.0,0.0057333623680823,64.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4949.901639344263
3119,1.37298072773967,830.0,0.0062857112057199,93.58333333333331,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5483.870967741936
3120,1.36394578780556,852.0,0.0076829008783105,94.58333333333331,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7065.217391304348
3121,1.36334651886138,284.0,0.0148850311154907,62.25,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7083.333333333333
3122,1.42106180523936,309.0,0.0068567252342422,68.25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5945.121951219512
3123,1.33541318020516,197.0,0.0036351036399772,78.08333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5384.615384615385
3124,1.38978938889476,405.0,0.0022492583106046,88.41666666666667,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6031.578947368421
3125,1.42793924371366,883.0,0.0078258555210735,89.33333333333333,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6684.782608695652
3126,1.43981455081875,668.0,0.0168331980763862,94.08333333333331,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6236.559139784947
3127,1.34351644124186,743.0,0.0098208445492046,73.66666666666667,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5568.6274509803925
3128,1.37629840280721,495.0,0.007900294842515,90.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7500.0
3129,1.33903532010243,595.0,0.0016887930909979,74.5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4633.663366336634
3130,1.36478562221786,544.0,0.009297303378841,69.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5000.0
3131,1.37256156363967,321.0,0.0116750657447609,68.83333333333333,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5047.169811320755
3132,1.4419400958206,859.0,0.0095930529025577,53.16666666666666,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4285.714285714285
3133,1.35000951618749,370.0,0.003236106754568,60.583333333333336,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4951.456310679611
3134,1.33405760108197,691.0,0.0066133735197801,63.833333333333336,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5684.931506849315
3135,1.4307163489422,624.0,0.0012930639907492,61.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5447.761194029851
3136,1.2957304268451,1247.0,0.003953376687207,92.16666666666669,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11227.56626506024
3137,1.34524172287507,627.0,0.0009203113316889,61.16666666666666,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5865.384615384615
3138,1.43588503875867,1137.0,0.0041138682203916,95.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6448.529411764706
3139,1.42749509336445,949.0,0.0076477306281722,89.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7968.477611940299
3140,1.35598199427883,730.0,0.0069371280455636,60.333333333333336,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5752.688172043011
3141,1.36421531545345,776.0,0.0081446190553734,91.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7132.35294117647
3142,1.40470105849924,240.0,0.0032890727386463,94.08333333333331,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6129.032258064516
3143,1.39966422309229,671.0,0.0013029177770025,79.83333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5833.333333333333
3144,1.33580354461171,867.0,0.0084742508671564,71.66666666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4575.471698113208
3145,1.4435841754527,718.0,0.0129063588859329,79.91666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5090.909090909091
3146,1.39992780139037,441.0,0.0029153777607717,89.66666666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6315.789473684211
3147,1.36797705108684,1311.0,0.0020732890598259,53.91666666666666,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5510.2040816326535
3148,1.35440347555796,464.0,0.0104168754679278,64.83333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5403.846153846154
3149,1.42098979316417,606.0,0.0048987736633317,62.083333333333336,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4567.307692307692
3150,1.37381136566656,739.0,0.0082667564530345,65.41666666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5485.436893203883
3151,1.45222667691167,1315.0,0.0064275614351498,77.16666666666667,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4890.510948905109
3152,1.27669324661085,381.0,0.0107653054560438,51.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6929.824561403509
3153,1.35231862292149,747.0,0.0055644481714796,60.583333333333336,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5490.196078431372
3154,1.42145242328288,725.0,0.0110907725334751,94.75,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6808.510638297872
3155,1.34943810795905,1047.0,0.0037157075190897,53.66666666666666,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5714.285714285715
3156,1.32278920327274,425.0,0.0058676994116111,49.333333333333336,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5000.0
3157,1.28362146974577,595.0,0.0033248630543906,84.33333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9944.444444444445
3158,1.31803800701388,417.0,0.0032196681159891,54.833333333333336,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6758.241758241758
3159,1.35746902217519,990.0,0.00658014283224,68.33333333333333,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6116.504854368932
3160,1.31361422747897,2164.0,0.0020951536624295,82.83333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10000.0
3161,1.34502077023724,745.0,0.0069830323181959,94.66666666666669,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7911.764705882353
3162,1.34590888814549,428.0,0.0057451954175671,61.75,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7047.619047619048
3163,1.27423633221398,399.0,0.0088650187539393,52.083333333333336,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5939.024390243902
3164,1.34603432938681,598.0,0.0036083339737765,60.16666666666666,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4543.689320388349
3165,1.38743807067892,640.0,0.0033529341197634,75.25,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5137.704918032787
3166,1.29560954714992,933.0,0.0016104764905157,77.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8723.404255319148
3167,1.3419852709683,679.0,0.0048278960144672,70.08333333333333,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4527.027027027027
3168,1.39254913673627,525.0,0.0013727577037782,78.91666666666667,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5163.636363636364
3169,1.38545544642334,746.0,0.0027167719788154,86.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7204.301075268817
3170,1.33951514445795,429.0,0.0109219740217598,51.91666666666666,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5121.951219512195
3171,1.32864779394508,631.0,0.0073351114373452,56.25,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5264.705882352941
3172,1.35660480719736,729.0,0.0133071911949232,94.91666666666669,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6785.714285714285
3173,1.38092711505946,1020.0,0.0023948280331777,74.08333333333333,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5489.51048951049
3174,1.3878622433042,553.0,0.0010481653300169,82.91666666666667,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7020.181818181818
3175,1.34806612832922,817.0,0.0104415171114556,66.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4590.163934426229
3176,1.37644094969567,754.0,0.0064339909251695,74.41666666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5818.88
3177,1.37988778365709,406.0,0.0121727352895723,91.16666666666669,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5677.419354838709
3178,1.33188000305479,227.0,0.0047638711469069,54.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5423.728813559322
3179,1.39350981217359,323.0,0.0034992727747504,93.41666666666669,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5696.428571428572
3180,1.38826853302736,530.0,0.0038909336742314,80.66666666666667,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6055.555555555556
3181,1.33615375353551,833.0,0.0037725326871385,64.41666666666667,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5059.523809523809
3182,1.3998050633755,863.0,0.0024513323511207,72.25,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4814.814814814815
3183,1.39118380458731,221.0,0.0024610703786252,88.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5989.36170212766
3184,1.36237689225229,687.0,0.0060941392735997,69.58333333333333,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4976.190476190476
