month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,lat,lng
2023-04,TAMPINES,4 ROOM,894A,TAMPINES ST 81,07 TO 09,103.0,Model A,1988,64.41666666666667,568000.0,1.34801389150921,103.931916653887
2023-04,TAMPINES,4 ROOM,855,TAMPINES ST 83,07 TO 09,84.0,Simplified,1987,63.166666666666664,525000.0,1.35358250009189,103.935299480466
2023-04,TAMPINES,4 ROOM,869,TAMPINES ST 83,10 TO 12,104.0,Model A,1989,64.83333333333333,535000.0,1.35454672026968,103.933739145787
2023-04,TAMPINES,4 ROOM,862,TAMPINES ST 83,04 TO 06,104.0,Model A,1988,64.08333333333333,400000.0,1.35468486241786,103.936502887927
2023-04,TAMPINES,4 ROOM,857B,TAMPINES ST 83,01 TO 03,104.0,Model A,1987,63.5,566000.0,1.35429345502082,103.936665829624
2023-04,TAMPINES,4 ROOM,866,TAMPINES ST 83,07 TO 09,103.0,Model A,1989,65.16666666666667,565000.0,1.35425061217797,103.934476874643
2023-04,TAMPINES,4 ROOM,839,TAMPINES ST 83,10 TO 12,105.0,Model A,1985,61.166666666666664,570000.0,1.35120565159908,103.934535695143
2023-04,TAMPINES,4 ROOM,916,TAMPINES ST 91,07 TO 09,104.0,Model A,1984,60.5,572000.0,1.34863107372522,103.940290409375
2023-04,TAMPINES,4 ROOM,921,TAMPINES ST 91,07 TO 09,106.0,Model A,1984,60.5,575000.0,1.34829167331945,103.940744738218
2023-04,TAMPINES,5 ROOM,126,SIMEI ST 1,10 TO 12,123.0,Improved,1988,64.0,635000.0,1.34704714167601,103.954253519287
2023-04,TAMPINES,5 ROOM,244,SIMEI ST 5,10 TO 12,122.0,Improved,1997,72.83333333333333,833000.0,1.34381139061039,103.954503239744
2023-04,TAMPINES,5 ROOM,903,TAMPINES AVE 4,07 TO 09,133.0,Model A,1984,60.416666666666664,805000.0,1.35097636296861,103.93976105184
2023-04,TAMPINES,5 ROOM,395,TAMPINES AVE 7,04 TO 06,126.0,Improved,1994,70.66666666666667,690000.0,1.35586379234092,103.956049133991
2023-04,TAMPINES,5 ROOM,494B,TAMPINES AVE 9,10 TO 12,124.0,Improved,1993,69.33333333333333,718000.0,1.3630082896792,103.952704897774
2023-04,TAMPINES,5 ROOM,492B,TAMPINES AVE 9,01 TO 03,120.0,Improved,1993,69.25,602000.0,1.3630082431173,103.953547635023
2023-04,TAMPINES,5 ROOM,485A,TAMPINES AVE 9,04 TO 06,124.0,Improved,1993,69.41666666666667,630000.0,1.35989315339663,103.955756570936
2023-04,TAMPINES,5 ROOM,524A,TAMPINES CTRL 7,01 TO 03,113.0,Improved,2015,91.41666666666667,738000.0,1.35835090076118,103.938908850193
2023-04,TAMPINES,5 ROOM,524A,TAMPINES CTRL 7,16 TO 18,113.0,Improved,2015,91.33333333333333,866000.0,1.35835090076118,103.938908850193
2023-04,TAMPINES,5 ROOM,515C,TAMPINES CTRL 7,01 TO 03,108.0,DBSS,2008,84.75,785000.0,1.3569678017343,103.938986535158
2023-04,TAMPINES,5 ROOM,520B,TAMPINES CTRL 8,04 TO 06,108.0,DBSS,2014,90.25,845000.0,1.35726635061626,103.939665206968
2023-04,TAMPINES,5 ROOM,106,TAMPINES ST 11,04 TO 06,133.0,Model A,1984,60.333333333333336,675000.0,1.34753918631699,103.94767543125
2023-04,TAMPINES,5 ROOM,126,TAMPINES ST 11,07 TO 09,137.0,Model A,1985,61.5,670000.0,1.34578613288722,103.950321611291
2023-04,TAMPINES,5 ROOM,260,TAMPINES ST 21,10 TO 12,133.0,Model A,1984,60.5,700000.0,1.35464005993806,103.950100751181
2023-04,TAMPINES,5 ROOM,216,TAMPINES ST 23,01 TO 03,121.0,Improved,1985,60.916666666666664,628000.0,1.35401799259079,103.952704018124
2023-04,TAMPINES,5 ROOM,367A,TAMPINES ST 34,10 TO 12,121.0,Improved,1997,72.75,630000.0,1.35770234108772,103.959954453114
2023-04,TAMPINES,5 ROOM,450A,TAMPINES ST 42,07 TO 09,135.0,Model A,1996,72.58333333333333,775000.0,1.35836068985971,103.952252183481
2023-04,TAMPINES,5 ROOM,493D,TAMPINES ST 43,07 TO 09,127.0,Improved,1993,69.25,650000.0,1.36248462928267,103.951838170127
2023-04,TAMPINES,5 ROOM,494J,TAMPINES ST 45,04 TO 06,113.0,Improved,2018,94.66666666666667,762000.0,1.36394578780556,103.954621464542
2023-04,TAMPINES,5 ROOM,494J,TAMPINES ST 45,01 TO 03,113.0,Improved,2018,94.66666666666667,730000.0,1.36394578780556,103.954621464542
2023-04,TAMPINES,5 ROOM,498L,TAMPINES ST 45,01 TO 03,124.0,Premium Apartment,1997,73.0,639000.0,1.36240933130332,103.957197483189
2023-04,TAMPINES,5 ROOM,490B,TAMPINES ST 45,04 TO 06,130.0,Improved,1993,69.41666666666667,638000.0,1.36237689225229,103.956046631727
2023-04,TAMPINES,5 ROOM,497C,TAMPINES ST 45,04 TO 06,130.0,Premium Apartment,1996,72.16666666666667,675000.0,1.3583447454648,103.958579835543
2023-04,TAMPINES,5 ROOM,494J,TAMPINES ST 45,01 TO 03,113.0,Improved,2018,94.58333333333333,718800.0,1.36394578780556,103.954621464542
2023-04,TAMPINES,5 ROOM,494H,TAMPINES ST 45,04 TO 06,113.0,Improved,2018,94.58333333333333,770000.0,1.36368314068034,103.95499248871
2023-04,TAMPINES,5 ROOM,716,TAMPINES ST 71,04 TO 06,120.0,Improved,1997,73.08333333333333,658000.0,1.35938987364854,103.936632842041
2023-04,TAMPINES,5 ROOM,716,TAMPINES ST 71,01 TO 03,120.0,Improved,1997,73.0,620000.0,1.35938987364854,103.936632842041
2023-04,TAMPINES,5 ROOM,732,TAMPINES ST 71,01 TO 03,125.0,Improved,1997,73.16666666666667,640000.0,1.35755873795717,103.934320421541
2023-04,TAMPINES,5 ROOM,888A,TAMPINES ST 81,10 TO 12,122.0,Improved,1989,64.91666666666667,692888.0,1.35048494954503,103.930912572366
2023-04,TAMPINES,5 ROOM,898A,TAMPINES ST 81,10 TO 12,122.0,Improved,1988,64.75,730000.0,1.34681318250334,103.934887284051
2023-04,TAMPINES,5 ROOM,842D,TAMPINES ST 82,01 TO 03,137.0,Model A,1995,70.91666666666667,755000.0,1.35059655547526,103.93755033214
2023-04,TAMPINES,5 ROOM,842G,TAMPINES ST 82,13 TO 15,131.0,Model A,1995,71.33333333333333,820000.0,1.35207674741611,103.937111715862
2023-04,TAMPINES,5 ROOM,842H,TAMPINES ST 82,13 TO 15,127.0,Improved,1995,71.33333333333333,850000.0,1.35161667861579,103.937070511177
2023-04,TAMPINES,5 ROOM,886A,TAMPINES ST 83,01 TO 03,122.0,Improved,1988,64.33333333333333,628000.0,1.35189045340794,103.93226824473
2023-04,TAMPINES,5 ROOM,864,TAMPINES ST 83,01 TO 03,122.0,Improved,1988,64.33333333333333,628000.0,1.35506384634851,103.93573303978
2023-04,TAMPINES,5 ROOM,871C,TAMPINES ST 86,04 TO 06,114.0,Improved,2017,92.91666666666667,758000.0,1.35670900289357,103.931385349285
2023-04,TAMPINES,EXECUTIVE,944,TAMPINES AVE 5,07 TO 09,147.0,Maisonette,1989,65.08333333333333,915000.0,1.35070823134696,103.940856151429
2023-04,TAMPINES,EXECUTIVE,125,TAMPINES ST 11,01 TO 03,146.0,Maisonette,1985,61.666666666666664,845000.0,1.34631420347479,103.950125275001
2023-04,TAMPINES,EXECUTIVE,330,TAMPINES ST 32,07 TO 09,147.0,Apartment,1995,71.66666666666667,875000.0,1.35335611053088,103.959531512588
2023-04,TAMPINES,EXECUTIVE,430,TAMPINES ST 41,07 TO 09,149.0,Apartment,1986,62.0,799000.0,1.35955258080538,103.950148194163
2023-04,TAMPINES,EXECUTIVE,427,TAMPINES ST 41,01 TO 03,143.0,Apartment,1986,62.083333333333336,775000.0,1.35954388945989,103.948530438356
2023-04,TAMPINES,EXECUTIVE,495D,TAMPINES ST 43,01 TO 03,147.0,Apartment,1994,69.83333333333333,868000.0,1.36367184996528,103.952024565359
2023-04,TAMPINES,EXECUTIVE,497F,TAMPINES ST 45,01 TO 03,144.0,Premium Apartment,1996,72.16666666666667,815000.0,1.35976324314565,103.959011125431
2023-04,TAMPINES,EXECUTIVE,739,TAMPINES ST 72,04 TO 06,141.0,Apartment,1997,73.5,820000.0,1.3592278769788,103.933209877161
2023-04,TAMPINES,EXECUTIVE,856B,TAMPINES ST 82,07 TO 09,146.0,Apartment,1995,71.66666666666667,970000.0,1.35311031731217,103.937699927291
2023-04,TAMPINES,EXECUTIVE,857,TAMPINES ST 83,01 TO 03,146.0,Maisonette,1988,63.833333333333336,858888.0,1.35430306838396,103.93590010205
2023-04,TOA PAYOH,2 ROOM,160,LOR 1 TOA PAYOH,04 TO 06,41.0,Improved,1972,47.833333333333336,250000.0,1.33094394405829,103.845020058262
2023-04,TOA PAYOH,2 ROOM,160,LOR 1 TOA PAYOH,10 TO 12,40.0,Improved,1972,47.75,260000.0,1.33094394405829,103.845020058262
2023-04,TOA PAYOH,2 ROOM,120,LOR 2 TOA PAYOH,01 TO 03,38.0,Standard,1968,44.166666666666664,240000.0,1.33913568992412,103.845562921008
2023-04,TOA PAYOH,2 ROOM,54,LOR 5 TOA PAYOH,01 TO 03,43.0,Standard,1967,43.25,240000.0,1.3373566637027,103.850390748824
2023-04,TOA PAYOH,3 ROOM,194,KIM KEAT AVE,07 TO 09,66.0,Improved,1973,49.25,318000.0,1.33093933675526,103.858181909317
2023-04,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,01 TO 03,66.0,Improved,1973,49.25,300000.0,1.33008102222991,103.858354604112
2023-04,TOA PAYOH,3 ROOM,174,LOR 1 TOA PAYOH,01 TO 03,65.0,Improved,1972,48.333333333333336,328000.0,1.3306720968474,103.84191793174
2023-04,TOA PAYOH,3 ROOM,163,LOR 1 TOA PAYOH,07 TO 09,65.0,Improved,1972,48.333333333333336,355000.0,1.33206060664774,103.84410502428
2023-04,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,01 TO 03,67.0,Improved,1971,47.333333333333336,350000.0,1.3322421486487,103.845643059432
2023-04,TOA PAYOH,3 ROOM,124,LOR 1 TOA PAYOH,07 TO 09,67.0,Improved,1970,45.833333333333336,335000.0,1.33864876713615,103.844627302235
2023-04,TOA PAYOH,3 ROOM,130A,LOR 1 TOA PAYOH,25 TO 27,68.0,Model A,2018,94.41666666666667,718888.0,1.33739384161997,103.843183616479
2023-04,TOA PAYOH,3 ROOM,108,LOR 1 TOA PAYOH,07 TO 09,66.0,Improved,1970,45.833333333333336,338000.0,1.34155252910062,103.847295147125
2023-04,TOA PAYOH,3 ROOM,131B,LOR 1 TOA PAYOH,40 TO 42,68.0,Model A,2018,94.33333333333333,785000.0,1.33830690836287,103.842842807207
2023-04,TOA PAYOH,3 ROOM,130B,LOR 1 TOA PAYOH,10 TO 12,68.0,Model A,2018,94.33333333333333,702000.0,1.33737735210716,103.842656049195
2023-04,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,07 TO 09,67.0,Improved,1971,47.333333333333336,410000.0,1.3322421486487,103.845643059432
2023-04,TOA PAYOH,3 ROOM,109,LOR 1 TOA PAYOH,04 TO 06,66.0,Improved,1970,45.75,340000.0,1.34123727120826,103.846202460812
2023-04,TOA PAYOH,3 ROOM,168,LOR 1 TOA PAYOH,04 TO 06,65.0,Improved,1972,48.25,373000.0,1.33176643070234,103.843423249665
2023-04,TOA PAYOH,3 ROOM,138A,LOR 1A TOA PAYOH,01 TO 03,70.0,DBSS,2012,87.91666666666667,613000.0,1.33671098513786,103.845472945511
2023-04,TOA PAYOH,3 ROOM,116,LOR 2 TOA PAYOH,07 TO 09,62.0,Improved,1970,45.75,308000.0,1.34047287241805,103.846142516335
2023-04,TOA PAYOH,3 ROOM,85C,LOR 4 TOA PAYOH,19 TO 21,68.0,Improved,1972,47.833333333333336,400000.0,1.33628570919032,103.8474794394
2023-04,TOA PAYOH,3 ROOM,59,LOR 5 TOA PAYOH,10 TO 12,61.0,Standard,1973,48.75,328000.0,1.33675035701881,103.851794384284
2023-04,TOA PAYOH,3 ROOM,51,LOR 6 TOA PAYOH,07 TO 09,63.0,Standard,1983,59.333333333333336,328888.0,1.33778337648439,103.852507455855
2023-04,TOA PAYOH,3 ROOM,4,LOR 7 TOA PAYOH,10 TO 12,68.0,Improved,1969,45.166666666666664,293000.0,1.33904479783226,103.85554106336
2023-04,TOA PAYOH,3 ROOM,225,LOR 8 TOA PAYOH,04 TO 06,65.0,Improved,1976,52.083333333333336,323000.0,1.33950922302573,103.85564679729
2023-04,TOA PAYOH,3 ROOM,118,POTONG PASIR AVE 1,01 TO 03,73.0,New Generation,1984,60.583333333333336,343000.0,1.33548147418923,103.862653751675
2023-04,TOA PAYOH,3 ROOM,26,TOA PAYOH EAST,10 TO 12,67.0,Improved,1971,46.75,334000.0,1.33291837032644,103.856763112528
2023-04,TOA PAYOH,3 ROOM,207,TOA PAYOH NTH,01 TO 03,76.0,Improved,1973,49.333333333333336,375000.0,1.3423823110644,103.845598140612
2023-04,TOA PAYOH,3 ROOM,207,TOA PAYOH NTH,04 TO 06,65.0,Improved,1973,49.333333333333336,358000.0,1.3423823110644,103.845598140612
2023-04,TOA PAYOH,4 ROOM,15,JOO SENG RD,04 TO 06,102.0,Model A,1984,59.916666666666664,520000.0,1.33550132176622,103.880231498548
2023-04,TOA PAYOH,4 ROOM,258,KIM KEAT AVE,04 TO 06,104.0,Model A,1988,64.66666666666667,618000.0,1.33284519984898,103.85782877187
2023-04,TOA PAYOH,4 ROOM,249,KIM KEAT LINK,07 TO 09,104.0,Model A,1988,64.75,618888.0,1.33131573283592,103.85665702204
2023-04,TOA PAYOH,4 ROOM,248,KIM KEAT LINK,10 TO 12,104.0,Model A,1989,64.91666666666667,555000.0,1.33136728355653,103.855870267869
2023-04,TOA PAYOH,4 ROOM,130B,LOR 1 TOA PAYOH,16 TO 18,93.0,Model A,2018,94.41666666666667,1000000.0,1.33737735210716,103.842656049195
2023-04,TOA PAYOH,4 ROOM,130B,LOR 1 TOA PAYOH,10 TO 12,93.0,Model A,2018,94.33333333333333,948888.0,1.33737735210716,103.842656049195
2023-04,TOA PAYOH,4 ROOM,130A,LOR 1 TOA PAYOH,28 TO 30,93.0,Model A,2018,94.33333333333333,998000.0,1.33739384161997,103.843183616479
2023-04,TOA PAYOH,4 ROOM,138A,LOR 1A TOA PAYOH,25 TO 27,91.0,DBSS,2012,88.16666666666667,988000.0,1.33671098513786,103.845472945511
2023-04,TOA PAYOH,4 ROOM,152,LOR 2 TOA PAYOH,40 TO 42,91.0,Model A,2006,81.75,820000.0,1.33416708512554,103.845891140252
2023-04,TOA PAYOH,4 ROOM,191,LOR 4 TOA PAYOH,01 TO 03,84.0,Improved,1974,50.333333333333336,493000.0,1.33189327620475,103.851025403234
2023-04,TOA PAYOH,4 ROOM,11,LOR 8 TOA PAYOH,01 TO 03,102.0,Model A,1998,73.83333333333333,633800.0,1.33723344302177,103.858841063408
2023-04,TOA PAYOH,4 ROOM,222,LOR 8 TOA PAYOH,01 TO 03,82.0,Improved,1976,51.916666666666664,440000.0,1.34177310664554,103.856039796964
2023-04,TOA PAYOH,4 ROOM,105,POTONG PASIR AVE 1,07 TO 09,103.0,Model A,1984,60.25,668000.0,1.3344146057866,103.86869426623
2023-04,TOA PAYOH,4 ROOM,119,POTONG PASIR AVE 1,07 TO 09,96.0,New Generation,1984,60.5,505000.0,1.33456149665389,103.862943044844
2023-04,TOA PAYOH,4 ROOM,79D,TOA PAYOH CTRL,04 TO 06,92.0,Model A,2009,85.08333333333333,710000.0,1.33464084384827,103.849165514713
2023-04,TOA PAYOH,4 ROOM,79D,TOA PAYOH CTRL,37 TO 39,91.0,Model A,2009,85.0,923800.0,1.33464084384827,103.849165514713
2023-04,TOA PAYOH,4 ROOM,183,TOA PAYOH CTRL,04 TO 06,78.0,Improved,1972,48.25,438888.0,1.33335596212429,103.848865687447
2023-04,TOA PAYOH,4 ROOM,79E,TOA PAYOH CTRL,19 TO 21,91.0,Model A,2009,85.0,860000.0,1.33472713626235,103.849822984337
2023-04,TOA PAYOH,4 ROOM,202,TOA PAYOH NTH,07 TO 09,87.0,Improved,1973,49.25,440000.0,1.34152911615925,103.849589127712
2023-04,TOA PAYOH,4 ROOM,200,TOA PAYOH NTH,04 TO 06,87.0,Improved,1973,49.25,443000.0,1.34167292743585,103.851007776843
2023-04,TOA PAYOH,5 ROOM,14,JOO SENG RD,13 TO 15,132.0,Model A,1984,60.0,720000.0,1.33607364601336,103.879853824125
2023-04,TOA PAYOH,5 ROOM,16,JOO SENG RD,07 TO 09,132.0,Model A,1984,59.75,725000.0,1.33647717186602,103.880345921024
2023-04,TOA PAYOH,5 ROOM,11,JOO SENG RD,16 TO 18,123.0,Improved,1983,59.0,688000.0,1.33500895047711,103.880706259667
2023-04,TOA PAYOH,5 ROOM,239,LOR 1 TOA PAYOH,10 TO 12,123.0,Improved,1986,62.416666666666664,808000.0,1.34050894159915,103.851040712112
2023-04,TOA PAYOH,5 ROOM,138A,LOR 1A TOA PAYOH,25 TO 27,117.0,DBSS,2012,87.91666666666667,1330000.0,1.33671098513786,103.845472945511
2023-04,TOA PAYOH,5 ROOM,138A,LOR 1A TOA PAYOH,40 TO 42,114.0,DBSS,2012,87.91666666666667,1385000.0,1.33671098513786,103.845472945511
2023-04,TOA PAYOH,5 ROOM,138A,LOR 1A TOA PAYOH,04 TO 06,110.0,DBSS,2012,87.91666666666667,1010000.0,1.33671098513786,103.845472945511
2023-04,TOA PAYOH,5 ROOM,152,LOR 2 TOA PAYOH,37 TO 39,110.0,Improved,2006,81.75,1288888.0,1.33416708512554,103.845891140252
2023-04,TOA PAYOH,5 ROOM,147,LOR 2 TOA PAYOH,13 TO 15,110.0,Improved,2006,81.75,1028888.0,1.33454683171677,103.845077697814
2023-04,TOA PAYOH,5 ROOM,81,LOR 4 TOA PAYOH,16 TO 18,122.0,Improved,1997,72.91666666666667,999000.0,1.33541034865574,103.850423493461
2023-04,TOA PAYOH,5 ROOM,36,LOR 5 TOA PAYOH,19 TO 21,117.0,Improved,1997,73.5,928888.0,1.33482139850243,103.855272944611
2023-04,TOA PAYOH,5 ROOM,43,LOR 5 TOA PAYOH,13 TO 15,122.0,Improved,1993,69.0,788000.0,1.33598540713162,103.854241820253
2023-04,TOA PAYOH,5 ROOM,14A,LOR 7 TOA PAYOH,16 TO 18,121.0,Improved,1998,74.41666666666667,885000.0,1.3362682080095,103.858315233952
2023-04,TOA PAYOH,5 ROOM,121,POTONG PASIR AVE 1,10 TO 12,147.0,Model A-Maisonette,1984,60.083333333333336,1072000.0,1.33574084734373,103.865665596118
2023-04,TOA PAYOH,EXECUTIVE,257,KIM KEAT AVE,10 TO 12,153.0,Maisonette,1988,64.75,1050000.0,1.33260688502861,103.857270508532
2023-04,TOA PAYOH,EXECUTIVE,254,KIM KEAT AVE,01 TO 03,146.0,Maisonette,1989,64.75,850000.0,1.33173315408576,103.858329268353
2023-04,TOA PAYOH,EXECUTIVE,240,LOR 1 TOA PAYOH,01 TO 03,146.0,Maisonette,1986,62.5,900000.0,1.34087644567662,103.850829960636
2023-04,WOODLANDS,2 ROOM,574A,WOODLANDS DR 16,07 TO 09,47.0,Model A,2018,94.25,348000.0,1.43009191759022,103.797488334456
2023-04,WOODLANDS,2 ROOM,573A,WOODLANDS DR 16,10 TO 12,37.0,Model A,2018,94.16666666666667,320000.0,1.43128103413154,103.798018240512
2023-04,WOODLANDS,2 ROOM,573B,WOODLANDS DR 16,07 TO 09,47.0,Model A,2018,94.16666666666667,330000.0,1.43084072475669,103.797770248134
2023-04,WOODLANDS,2 ROOM,694D,WOODLANDS DR 62,07 TO 09,37.0,Model A,2018,94.5,320000.0,1.43860258381124,103.805091219141
2023-04,WOODLANDS,3 ROOM,24,MARSILING DR,10 TO 12,67.0,New Generation,1977,53.25,320000.0,1.44150532367192,103.772131618917
2023-04,WOODLANDS,3 ROOM,2,MARSILING DR,01 TO 03,65.0,Improved,1974,50.333333333333336,310000.0,1.43993828758599,103.776694750398
2023-04,WOODLANDS,3 ROOM,204,MARSILING DR,04 TO 06,68.0,New Generation,1981,57.083333333333336,335000.0,1.44421587707158,103.77402718469
2023-04,WOODLANDS,3 ROOM,206,MARSILING DR,01 TO 03,68.0,New Generation,1981,57.0,335000.0,1.44540729578602,103.77336982144
2023-04,WOODLANDS,3 ROOM,13,MARSILING LANE,07 TO 09,65.0,Improved,1976,52.0,310000.0,1.44109627463339,103.779276133737
2023-04,WOODLANDS,3 ROOM,180A,MARSILING RD,31 TO 33,66.0,Model A,2015,91.33333333333333,425000.0,1.43904320861563,103.778109726656
2023-04,WOODLANDS,3 ROOM,180A,MARSILING RD,28 TO 30,67.0,Model A,2015,91.25,428000.0,1.43904320861563,103.778109726656
2023-04,WOODLANDS,3 ROOM,180A,MARSILING RD,07 TO 09,67.0,Model A,2015,91.25,399128.0,1.43904320861563,103.778109726656
2023-04,WOODLANDS,3 ROOM,180A,MARSILING RD,16 TO 18,66.0,Model A,2015,91.25,422000.0,1.43904320861563,103.778109726656
2023-04,WOODLANDS,3 ROOM,887B,WOODLANDS DR 50,13 TO 15,67.0,Premium Apartment,2015,90.83333333333333,488000.0,1.43720254481335,103.794350937623
2023-04,WOODLANDS,3 ROOM,694A,WOODLANDS DR 62,10 TO 12,68.0,Model A,2018,94.5,458000.0,1.43905183955493,103.804395663183
2023-04,WOODLANDS,3 ROOM,694D,WOODLANDS DR 62,01 TO 03,68.0,Model A,2018,94.5,420000.0,1.43860258381124,103.805091219141
2023-04,WOODLANDS,3 ROOM,694C,WOODLANDS DR 62,01 TO 03,68.0,Model A,2018,94.41666666666667,415000.0,1.43882273055925,103.80571417998
2023-04,WOODLANDS,3 ROOM,158,WOODLANDS ST 13,01 TO 03,73.0,Model A,1990,66.16666666666667,372000.0,1.43403215729146,103.77477997616
2023-04,WOODLANDS,3 ROOM,157,WOODLANDS ST 13,10 TO 12,73.0,Model A,1985,61.0,385000.0,1.43437664621496,103.774783081105
2023-04,WOODLANDS,3 ROOM,101,WOODLANDS ST 13,04 TO 06,67.0,New Generation,1985,61.083333333333336,362000.0,1.43598268540185,103.781932747463
2023-04,WOODLANDS,3 ROOM,149,WOODLANDS ST 13,04 TO 06,68.0,New Generation,1985,60.916666666666664,352000.0,1.4357638173206,103.772798008229
2023-04,WOODLANDS,3 ROOM,159,WOODLANDS ST 13,04 TO 06,73.0,Model A,1990,66.08333333333333,372000.0,1.43367896562385,103.774587099483
2023-04,WOODLANDS,3 ROOM,311,WOODLANDS ST 31,07 TO 09,73.0,Model A,1993,69.5,375000.0,1.43045857968039,103.77616959046
2023-04,WOODLANDS,3 ROOM,318,WOODLANDS ST 31,01 TO 03,83.0,Model A,1993,69.66666666666667,400000.0,1.43185620344217,103.777063676323
2023-04,WOODLANDS,3 ROOM,310,WOODLANDS ST 31,10 TO 12,73.0,Model A,1993,69.41666666666667,388888.0,1.43010378077548,103.775977116694
2023-04,WOODLANDS,3 ROOM,411,WOODLANDS ST 41,01 TO 03,68.0,New Generation,1995,71.41666666666667,358000.0,1.42851421590436,103.772819923302
2023-04,WOODLANDS,3 ROOM,820,WOODLANDS ST 82,01 TO 03,69.0,New Generation,1995,71.0,363000.0,1.44118653611303,103.790150923168
2023-04,WOODLANDS,4 ROOM,8,MARSILING DR,07 TO 09,88.0,Improved,1976,51.833333333333336,372000.0,1.44134504107456,103.777182721751
2023-04,WOODLANDS,4 ROOM,22,MARSILING DR,13 TO 15,92.0,New Generation,1977,53.25,425000.0,1.44189730082889,103.774373791954
2023-04,WOODLANDS,4 ROOM,28,MARSILING DR,07 TO 09,97.0,New Generation,1977,53.0,395000.0,1.44279097620867,103.773706575083
2023-04,WOODLANDS,4 ROOM,25,MARSILING DR,10 TO 12,91.0,New Generation,1977,53.166666666666664,385000.0,1.4419400958206,103.772053205058
2023-04,WOODLANDS,4 ROOM,22,MARSILING DR,10 TO 12,92.0,New Generation,1977,53.25,420000.0,1.44189730082889,103.774373791954
2023-04,WOODLANDS,4 ROOM,7,MARSILING DR,04 TO 06,88.0,Improved,1976,51.75,362000.0,1.44166906487399,103.776733408183
2023-04,WOODLANDS,4 ROOM,28,MARSILING DR,07 TO 09,97.0,New Generation,1977,53.0,395000.0,1.44279097620867,103.773706575083
2023-04,WOODLANDS,4 ROOM,5A,MARSILING DR,10 TO 12,90.0,Model A,2002,78.0,432000.0,1.44008479628214,103.77520066007
2023-04,WOODLANDS,4 ROOM,205,MARSILING DR,04 TO 06,92.0,New Generation,1980,56.5,398000.0,1.4449461460443,103.773484126567
2023-04,WOODLANDS,4 ROOM,353,WOODLANDS AVE 1,04 TO 06,105.0,Model A,1996,72.33333333333333,492000.0,1.4318164870717,103.785162448842
2023-04,WOODLANDS,4 ROOM,613,WOODLANDS AVE 4,04 TO 06,101.0,Model A,1998,74.41666666666667,465000.0,1.4344285097579,103.796826266544
2023-04,WOODLANDS,4 ROOM,844,WOODLANDS AVE 4,04 TO 06,106.0,Model A,1996,72.41666666666667,480000.0,1.44392522478237,103.793219046325
2023-04,WOODLANDS,4 ROOM,724,WOODLANDS AVE 6,10 TO 12,103.0,Model A,1997,73.5,490000.0,1.44451092377357,103.798832170996
2023-04,WOODLANDS,4 ROOM,718,WOODLANDS AVE 6,10 TO 12,100.0,Model A,1997,73.33333333333333,500000.0,1.4416662112657,103.80127154507
2023-04,WOODLANDS,4 ROOM,743,WOODLANDS CIRCLE,10 TO 12,100.0,Model A2,1997,73.58333333333333,500000.0,1.44373361822384,103.79631194039
2023-04,WOODLANDS,4 ROOM,753,WOODLANDS CIRCLE,01 TO 03,102.0,Model A,1997,73.75,470000.0,1.44580506026781,103.794640299567
2023-04,WOODLANDS,4 ROOM,787D,WOODLANDS CRES,04 TO 06,100.0,Model A,1997,73.5,475000.0,1.44511727056421,103.801733312456
2023-04,WOODLANDS,4 ROOM,780C,WOODLANDS CRES,13 TO 15,92.0,Model A,2015,91.33333333333333,525000.0,1.44911111477951,103.801346682135
2023-04,WOODLANDS,4 ROOM,780E,WOODLANDS CRES,01 TO 03,92.0,Model A,2015,91.33333333333333,478000.0,1.44800009031143,103.801700391926
